SKU_ID,Warehouse_ID,Warehouse_Name,Product_Category,ABC_Class,Supplier_ID,Unit_Cost,Unit_Price,Lead_Time_Days,Lead_Time_Variability_Days,Avg_Daily_Demand,Demand_Std_Dev,Units_Sold_YTD,Current_Stock,Stockout_Events_YTD,Avg_Stockout_Duration_Days,Units_Lost_YTD,Holding_Cost_Per_Unit,Static_Reorder_Point,Demand_Forecast_AI,AI_Reorder_Point,Static_Order_Qty_Units,AI_Order_Qty_Units,Forecast_Model,Forecast_MAPE_Pct,Forecast_Bias_Pct,Forecast_Sigma_Daily,Is_Intermittent,Reorder_Flag,Snapshot_Date
SKU-0083,WH-PEN-04,Penang,FMCG Household,C,SUP-031,0.53,0.71,11,1.8,91.008,53.402,23266,7909,0,0.0,0,0.15,2107,2087,1038,15608,14118,seasonal_index,11.1,11.1,50.022,0,0,2026-08-31
SKU-0084,WH-PEN-04,Penang,Consumer Electronics,A,SUP-006,22.29,48.49,18,4.6,119.934,74.978,26661,893,0,0.0,0,4.41,3369,4671,3306,3304,2989,combination,12.5,-12.5,72.106,0,1,2026-08-31
SKU-0085,WH-PEN-04,Penang,Consumer Electronics,A,SUP-012,45.67,71.61,24,2.8,27.485,17.054,5668,881,1,10.0,257,9.04,704,1189,1081,1105,999,ma28,31.6,-31.6,16.127,0,1,2026-08-31
SKU-0086,WH-PEN-04,Penang,Consumer Electronics,C,SUP-012,41.86,78.35,26,4.8,3.395,2.327,727,309,1,7.0,22,8.29,84,140,141,405,367,snaive,12.9,-12.9,2.321,0,0,2026-08-31
SKU-0087,WH-PEN-04,Penang,FMCG Household,C,SUP-012,4.13,5.69,10,3.0,39.227,19.978,9395,2138,0,0.0,0,0.82,1116,1176,506,4383,3964,combination,14.2,14.2,21.862,0,0,2026-08-31
SKU-0088,WH-PEN-04,Penang,Medical Supplies,C,SUP-027,17.51,40.36,16,2.6,3.074,2.489,809,491,0,0.0,0,3.47,123,82,62,596,539,snaive,7.1,-7.1,2.764,0,0,2026-08-31
SKU-0089,WH-PEN-04,Penang,Consumer Electronics,B,SUP-037,33.26,46.47,28,7.0,10.668,6.039,2364,189,0,0.0,0,6.59,456,411,432,806,729,combination,29.2,-29.2,5.534,0,1,2026-08-31
SKU-0090,WH-PEN-04,Penang,Medical Supplies,A,SUP-037,21.04,29.71,24,4.9,93.342,46.901,22105,58,0,0.0,0,4.17,2649,3571,3208,2998,2712,combination,17.1,-17.1,43.66,0,1,2026-08-31
SKU-0091,WH-PEN-04,Penang,Consumer Electronics,A,SUP-030,56.68,120.4,23,4.1,60.315,38.819,13378,1890,0,0.0,0,11.22,2604,1786,1614,1469,1329,combination,7.9,7.9,30.989,0,0,2026-08-31
SKU-0092,WH-PEN-04,Penang,Automotive Parts,C,SUP-009,38.87,86.1,39,12.8,1.989,1.94,457,187,4,3.5,35,7.7,61,56,94,322,291,seasonal_index,51.8,51.8,2.117,0,0,2026-08-31
SKU-0093,WH-PEN-04,Penang,Medical Supplies,C,SUP-039,26.08,37.07,22,4.1,6.162,5.876,1492,433,0,0.0,0,5.16,260,219,211,692,626,combination,3.2,3.2,6.521,0,0,2026-08-31
SKU-0094,WH-PEN-04,Penang,Industrial Components,B,SUP-022,31.15,50.99,27,4.3,14.389,11.086,3411,560,1,1.0,1,6.17,431,369,413,968,875,seasonal_index,12.6,-12.6,9.462,0,0,2026-08-31
SKU-0095,WH-PEN-04,Penang,Industrial Components,C,SUP-022,34.2,66.29,38,12.4,2.296,2.184,520,225,5,3.6,68,6.77,72,83,130,369,334,combination,2.3,-2.3,2.348,0,0,2026-08-31
SKU-0096,WH-PEN-04,Penang,Automotive Parts,C,SUP-029,10.36,22.34,32,9.2,1.989,2.13,501,281,1,3.0,5,2.05,66,44,67,624,565,combination,68.3,68.3,2.111,0,0,2026-08-31
SKU-0097,WH-PEN-04,Penang,Industrial Components,B,SUP-031,29.37,45.64,36,9.7,9.395,9.786,2306,644,0,0.0,0,5.82,451,337,519,805,728,seasonal_index,27.8,27.8,11.628,0,0,2026-08-31
SKU-0098,WH-PEN-04,Penang,Consumer Electronics,A,SUP-039,31.2,52.54,19,2.1,111.077,57.618,25280,2427,0,0.0,0,6.18,4023,4012,2909,2686,2430,ma28,13.4,-13.4,51.336,0,1,2026-08-31
SKU-0099,WH-PEN-04,Penang,Consumer Electronics,A,SUP-024,37.42,72.95,21,2.8,31.581,20.361,8141,649,3,2.7,239,7.41,819,824,735,1308,1183,combination,42.3,42.3,20.96,0,1,2026-08-31
SKU-0100,WH-PEN-04,Penang,Apparel & Textiles,C,SUP-025,9.57,18.52,28,7.3,0.773,1.112,154,354,0,0.0,0,1.89,29,41,46,405,367,seasonal_index,30.0,-30.0,0.887,1,0,2026-08-31
SKU-0101,WH-PEN-04,Penang,Apparel & Textiles,B,SUP-030,13.61,27.32,27,4.1,19.992,13.86,4890,1417,2,5.0,378,2.69,564,350,418,1727,1562,seasonal_index,42.9,42.9,12.114,0,0,2026-08-31
SKU-0102,WH-PEN-04,Penang,Automotive Parts,B,SUP-011,51.28,89.21,43,6.7,9.005,5.969,1836,282,4,14.0,563,10.15,246,313,511,597,540,holt_winters,1.0,1.0,5.85,0,1,2026-08-31
SKU-0103,WH-PEN-04,Penang,Industrial Components,C,SUP-013,13.38,18.02,40,11.8,13.063,9.169,3006,918,2,9.5,284,2.65,478,525,799,1407,1273,combination,15.5,-15.5,9.529,0,0,2026-08-31
SKU-0104,WH-PEN-04,Penang,Apparel & Textiles,A,SUP-026,10.59,23.3,21,3.6,70.515,52.439,18898,3974,0,0.0,0,2.1,2172,2362,2028,3672,3321,combination,24.9,24.9,49.758,0,0,2026-08-31
SKU-0105,WH-PEN-04,Penang,FMCG Household,C,SUP-003,3.27,6.98,9,1.1,3.23,2.513,726,1044,0,0.0,0,0.65,105,119,46,1412,1278,seasonal_index,1.4,-1.4,2.108,0,0,2026-08-31
SKU-0106,WH-PEN-04,Penang,Automotive Parts,C,SUP-013,21.29,43.21,33,3.6,2.31,2.333,522,424,3,2.3,24,4.22,71,68,99,469,424,combination,23.8,23.8,2.591,0,0,2026-08-31
SKU-0107,WH-PEN-04,Penang,Medical Supplies,C,SUP-029,5.1,6.85,19,4.0,29.416,17.738,7404,2198,0,0.0,0,1.01,965,932,716,3420,3093,seasonal_index,14.9,-14.9,17.578,0,0,2026-08-31
SKU-0108,WH-PEN-04,Penang,Industrial Components,C,SUP-040,4.47,6.33,31,7.9,1.49,1.524,363,749,3,1.3,13,0.89,50,45,61,820,742,combination,8.9,8.9,1.592,1,0,2026-08-31
SKU-0109,WH-PEN-04,Penang,Consumer Electronics,A,SUP-021,49.75,97.11,28,8.9,86.101,48.689,13111,0,8,8.4,5878,9.85,1534,2324,2464,1873,1695,combination,3.5,3.5,33.968,0,1,2026-08-31
SKU-0110,WH-PEN-04,Penang,Apparel & Textiles,C,SUP-016,7.47,9.68,31,4.0,27.581,18.434,6319,717,1,6.0,238,1.48,965,997,1192,2735,2474,seasonal_index,21.0,-21.0,17.716,0,1,2026-08-31
SKU-0111,WH-PEN-04,Penang,Medical Supplies,A,SUP-018,26.64,62.32,14,2.1,29.868,17.542,6935,1128,0,0.0,0,5.27,720,921,538,1508,1364,combination,20.5,20.5,17.544,0,0,2026-08-31
SKU-0112,WH-PEN-04,Penang,Consumer Electronics,B,SUP-028,32.57,50.56,23,5.3,7.559,5.475,1984,606,3,4.7,119,6.45,159,179,189,686,620,combination,57.4,57.4,6.548,0,0,2026-08-31
SKU-0113,WH-PEN-04,Penang,Industrial Components,A,SUP-022,38.21,73.33,34,6.5,14.474,11.956,3105,399,3,2.7,137,7.57,437,391,535,876,793,combination,1.6,-1.6,9.506,0,1,2026-08-31
SKU-0114,WH-PEN-04,Penang,Automotive Parts,B,SUP-001,24.34,52.86,35,7.7,13.236,10.22,2709,567,1,8.0,119,4.82,412,402,543,1050,950,combination,15.4,-15.4,7.512,0,0,2026-08-31
SKU-0115,WH-PEN-04,Penang,Consumer Electronics,A,SUP-022,50.65,79.4,19,6.3,21.956,11.832,5668,522,0,0.0,0,10.03,571,640,498,937,848,combination,20.3,20.3,12.917,0,0,2026-08-31
SKU-0116,WH-PEN-04,Penang,FMCG Household,C,SUP-017,0.81,1.22,10,2.4,27.03,19.879,5882,3463,0,0.0,0,0.16,975,845,366,8236,7450,combination,1.7,-1.7,16.204,0,0,2026-08-31
SKU-0117,WH-PEN-04,Penang,FMCG Household,C,SUP-029,2.56,4.56,10,2.0,22.211,10.977,5296,2831,0,0.0,0,0.51,483,707,298,4182,3782,seasonal_index,41.5,41.5,11.956,0,0,2026-08-31
SKU-0118,WH-PEN-04,Penang,Automotive Parts,C,SUP-036,42.7,74.8,30,10.4,1.918,2.249,426,139,0,0.0,0,8.45,54,57,75,302,273,combination,25.6,-25.6,1.964,0,0,2026-08-31
SKU-0119,WH-PEN-04,Penang,Medical Supplies,B,SUP-039,25.12,39.7,22,2.6,18.901,12.741,4627,423,1,1.0,19,4.97,505,546,499,1236,1118,holt_winters,18.2,-18.2,12.832,0,1,2026-08-31
SKU-0120,WH-PEN-04,Penang,Automotive Parts,B,SUP-025,43.66,77.5,33,11.0,4.685,4.327,1138,120,1,6.0,30,8.64,142,158,214,467,422,combination,10.2,-10.2,4.289,0,1,2026-08-31
SKU-0121,WH-PEN-04,Penang,Automotive Parts,C,SUP-015,6.74,15.21,38,8.6,16.025,10.742,3732,521,1,11.0,209,1.33,520,442,646,2199,1989,combination,12.0,-12.0,8.494,0,1,2026-08-31
SKU-0122,WH-PEN-04,Penang,Automotive Parts,B,SUP-018,22.52,36.82,36,8.1,27.532,17.957,5321,1119,4,12.8,1638,4.46,659,746,1049,1574,1424,combination,11.1,-11.1,15.6,0,0,2026-08-31
SKU-0123,WH-PEN-04,Penang,Consumer Electronics,C,SUP-008,9.68,13.65,28,9.3,5.622,4.091,1328,874,1,3.0,17,1.92,199,219,232,1084,981,combination,0.0,0.0,3.169,0,0,2026-08-31
SKU-0124,WH-PEN-04,Penang,Industrial Components,C,SUP-038,6.93,10.76,25,5.7,7.003,4.868,1745,1244,0,0.0,0,1.37,217,219,215,1433,1296,holt_winters,19.8,19.8,3.954,0,0,2026-08-31
SKU-0125,WH-PEN-04,Penang,Consumer Electronics,A,SUP-034,44.14,69.17,19,4.0,127.518,79.54,28201,2264,10,3.5,6233,8.74,2310,3375,2646,2420,2189,seasonal_index,2.4,-2.4,70.899,0,1,2026-08-31
SKU-0126,WH-PEN-04,Penang,Medical Supplies,C,SUP-035,19.83,27.06,17,2.9,6.981,3.747,1542,590,1,2.0,9,3.93,123,201,138,845,764,seasonal_index,10.9,10.9,3.502,0,0,2026-08-31
SKU-0127,WH-PEN-04,Penang,Industrial Components,C,SUP-014,30.85,42.77,30,7.9,3.11,3.821,717,124,0,0.0,0,6.11,95,101,130,452,409,seasonal_index,15.7,-15.7,3.201,0,1,2026-08-31
SKU-0128,WH-PEN-04,Penang,Consumer Electronics,A,SUP-013,54.6,102.33,21,5.1,29.274,13.852,7999,1120,0,0.0,0,10.81,853,689,588,1043,943,combination,35.0,35.0,14.052,0,0,2026-08-31
SKU-0129,WH-PEN-04,Penang,Consumer Electronics,A,SUP-035,47.67,72.47,27,4.1,65.715,33.976,15486,1079,2,2.5,251,9.44,1966,1389,1487,1672,1512,combination,23.0,23.0,27.779,0,1,2026-08-31
SKU-0130,WH-PEN-04,Penang,Automotive Parts,B,SUP-022,42.64,97.75,31,8.6,6.444,5.794,1384,458,2,6.5,108,8.44,196,157,197,554,501,combination,3.3,3.3,3.785,0,0,2026-08-31
SKU-0131,WH-PEN-04,Penang,Consumer Electronics,B,SUP-029,9.69,14.0,18,4.7,88.907,52.521,20390,2742,0,0.0,0,1.92,2853,2107,1573,4312,3900,combination,25.6,25.6,44.245,0,0,2026-08-31
SKU-0132,WH-PEN-04,Penang,Apparel & Textiles,C,SUP-020,4.2,5.64,26,5.2,26.778,19.435,5395,210,0,0.0,0,0.83,987,1105,1087,3599,3256,combination,6.5,-6.5,15.48,0,1,2026-08-31
SKU-0133,WH-PEN-04,Penang,Automotive Parts,A,SUP-018,34.23,67.28,41,4.1,20.655,14.792,3569,1005,4,19.0,1801,6.78,481,581,962,1106,1000,combination,3.2,3.2,15.865,0,0,2026-08-31
SKU-0134,WH-PEN-04,Penang,Industrial Components,B,SUP-026,33.89,73.22,38,8.0,19.197,15.771,3417,1043,5,15.8,1439,6.71,439,469,775,1072,969,seasonal_index,4.7,4.7,17.884,0,0,2026-08-31
SKU-0135,WH-PEN-04,Penang,Automotive Parts,B,SUP-033,5.21,7.66,41,4.2,73.553,57.49,13602,5292,3,20.7,5207,1.03,1720,3222,5069,5355,4843,combination,26.2,-26.2,63.158,0,0,2026-08-31
SKU-0136,WH-PEN-04,Penang,Consumer Electronics,B,SUP-014,35.3,49.91,24,2.8,11.063,8.424,2716,733,1,3.0,28,6.99,360,288,283,797,721,seasonal_index,8.6,8.6,6.571,0,0,2026-08-31
SKU-0137,WH-PEN-04,Penang,Apparel & Textiles,C,SUP-033,9.87,13.84,30,6.2,1.329,1.436,287,352,0,0.0,0,1.95,52,46,57,523,473,croston_sba,27.3,-27.3,1.233,1,0,2026-08-31
SKU-0138,WH-PEN-04,Penang,Medical Supplies,B,SUP-010,2.74,4.63,21,2.5,118.666,60.73,27823,2248,0,0.0,0,0.54,3293,4406,3576,9393,8496,seasonal_index,11.1,-11.1,65.254,0,1,2026-08-31
SKU-0139,WH-PEN-04,Penang,FMCG Household,C,SUP-017,1.99,3.25,9,1.5,24.704,12.506,6200,3998,0,0.0,0,0.39,408,696,265,5043,4562,combination,5.2,-5.2,11.311,0,0,2026-08-31
SKU-0140,WH-PEN-04,Penang,Consumer Electronics,A,SUP-037,56.26,81.94,24,6.3,30.036,17.119,6219,0,5,5.2,775,11.14,581,802,773,1040,941,combination,2.0,2.0,16.205,0,1,2026-08-31
SKU-0141,WH-PEN-04,Penang,Medical Supplies,B,SUP-039,18.79,24.6,22,3.9,37.89,19.209,8408,364,0,0.0,0,3.72,951,1121,944,2022,1829,combination,6.3,-6.3,15.778,0,1,2026-08-31
SKU-0142,WH-PEN-04,Penang,Medical Supplies,C,SUP-037,7.94,13.09,17,5.9,2.69,2.258,696,334,0,0.0,0,1.57,72,84,66,829,750,snaive,14.0,14.0,2.787,0,0,2026-08-31
SKU-0143,WH-PEN-04,Penang,Apparel & Textiles,C,SUP-013,12.12,27.89,29,9.5,2.899,2.704,663,67,0,0.0,0,2.4,81,130,152,696,630,combination,14.8,14.8,2.937,0,1,2026-08-31
SKU-0144,WH-PEN-04,Penang,Automotive Parts,C,SUP-034,21.36,39.19,36,8.9,0.94,1.052,246,135,1,1.0,0,4.23,29,43,63,299,270,combination,33.9,-33.9,1.168,1,0,2026-08-31
SKU-0145,WH-PEN-04,Penang,Medical Supplies,C,SUP-038,23.33,38.78,19,6.5,7.104,4.074,1784,361,0,0.0,0,4.62,203,142,118,786,711,seasonal_index,27.9,27.9,3.949,0,0,2026-08-31
SKU-0146,WH-PEN-04,Penang,Industrial Components,C,SUP-040,13.76,18.59,25,7.9,10.696,8.459,2407,896,0,0.0,0,2.72,401,353,363,1257,1137,combination,0.4,0.4,8.378,0,0,2026-08-31
SKU-0147,WH-PEN-04,Penang,Industrial Components,B,SUP-001,24.25,35.19,34,6.1,13.211,10.686,2653,858,3,8.3,358,4.8,345,383,517,1051,951,combination,18.9,18.9,8.645,0,0,2026-08-31
SKU-0148,WH-PEN-04,Penang,Medical Supplies,B,SUP-030,11.92,17.69,23,6.6,15.507,9.193,3917,416,1,1.0,6,2.36,386,417,401,1624,1469,seasonal_index,26.4,26.4,10.393,0,0,2026-08-31
SKU-0149,WH-PEN-04,Penang,Medical Supplies,C,SUP-040,8.87,17.58,15,2.0,2.649,2.439,655,288,0,0.0,0,1.76,89,91,61,777,703,combination,25.6,25.6,2.478,0,0,2026-08-31
SKU-0150,WH-PEN-04,Penang,Consumer Electronics,C,SUP-031,55.76,120.07,22,6.0,1.655,1.461,365,51,0,0.0,0,11.04,34,43,42,245,222,holt_winters,13.1,13.1,1.294,0,0,2026-08-31
SKU-0151,WH-PEN-04,Penang,FMCG Household,C,SUP-010,1.19,2.61,8,1.8,38.178,23.174,10136,7311,0,0.0,0,0.24,1266,1380,498,7992,7229,snaive,0.2,-0.2,28.052,0,0,2026-08-31
SKU-0152,WH-PEN-04,Penang,FMCG Household,C,SUP-031,0.81,1.9,8,0.8,13.978,9.119,3390,4220,0,0.0,0,0.16,437,392,147,5923,5357,seasonal_index,7.5,-7.5,9.053,0,0,2026-08-31
SKU-0153,WH-PEN-04,Penang,Consumer Electronics,A,SUP-005,25.81,60.54,30,5.1,25.019,15.074,5330,1359,1,2.0,45,5.11,741,736,843,1402,1268,seasonal_index,1.9,1.9,11.869,0,0,2026-08-31
SKU-0154,WH-PEN-04,Penang,Medical Supplies,A,SUP-020,19.94,45.64,19,6.4,31.003,21.342,7403,1496,0,0.0,0,3.95,1274,692,583,1775,1606,seasonal_index,44.7,44.7,20.132,0,0,2026-08-31
SKU-0155,WH-PEN-04,Penang,Consumer Electronics,A,SUP-026,51.41,68.17,22,3.9,22.362,14.431,4960,569,0,0.0,0,10.18,592,670,596,939,849,combination,12.8,12.8,13.53,0,1,2026-08-31
SKU-0156,WH-PEN-04,Penang,Automotive Parts,A,SUP-019,51.94,71.11,32,4.7,16.403,8.985,3936,738,0,0.0,0,10.28,725,566,684,800,724,combination,7.9,-7.9,8.627,0,0,2026-08-31
SKU-0157,WH-PEN-04,Penang,Industrial Components,C,SUP-028,13.67,20.39,40,5.9,10.227,7.741,2210,0,3,6.3,199,2.71,298,286,452,1231,1113,combination,2.9,2.9,6.819,0,1,2026-08-31
SKU-0158,WH-PEN-04,Penang,Automotive Parts,B,SUP-010,24.17,41.6,31,6.8,17.649,12.875,4143,26,3,10.0,479,4.79,391,628,781,1216,1100,combination,15.7,-15.7,14.4,0,1,2026-08-31
SKU-0159,WH-PEN-04,Penang,FMCG Household,C,SUP-025,1.01,1.36,11,3.4,14.121,8.614,3317,3271,0,0.0,0,0.2,439,394,192,5324,4816,snaive,3.7,-3.7,8.75,0,0,2026-08-31
SKU-0160,WH-PEN-04,Penang,FMCG Household,C,SUP-026,2.63,5.53,9,2.6,37.948,22.528,9328,574,0,0.0,0,0.52,892,1199,480,5413,4896,combination,4.5,-4.5,24.439,0,0,2026-08-31
SKU-0161,WH-PEN-04,Penang,Consumer Electronics,A,SUP-026,61.87,110.88,18,3.8,22.803,14.211,5882,480,0,0.0,0,12.25,585,507,401,865,782,combination,5.8,-5.8,13.954,0,0,2026-08-31
SKU-0162,WH-PEN-04,Penang,Apparel & Textiles,B,SUP-012,10.17,17.39,30,4.6,42.742,28.515,8292,0,1,4.0,300,2.01,1420,1635,1830,2922,2643,combination,15.3,-15.3,21.563,0,1,2026-08-31
SKU-0163,WH-PEN-04,Penang,Industrial Components,C,SUP-013,24.43,33.91,23,2.6,6.268,4.447,1453,450,0,0.0,0,4.84,215,174,159,721,652,holt_winters,6.0,-6.0,3.289,0,0,2026-08-31
SKU-0164,WH-PEN-04,Penang,Consumer Electronics,A,SUP-011,28.58,41.49,26,5.6,30.49,20.744,6149,1404,2,7.5,572,5.66,808,1086,1065,1471,1330,combination,24.0,-24.0,14.768,0,0,2026-08-31
SKU-0165,WH-PEN-04,Penang,Medical Supplies,C,SUP-019,24.88,34.45,17,5.2,7.019,4.798,1614,345,0,0.0,0,4.93,261,155,116,756,684,holt_winters,9.1,9.1,4.152,0,0,2026-08-31
SKU-0166,WH-PEN-04,Penang,Industrial Components,C,SUP-024,20.89,44.14,36,10.2,4.6,4.075,1079,198,2,3.0,31,4.14,176,143,214,668,604,combination,8.8,8.8,4.296,0,1,2026-08-31
SKU-0167,WH-PEN-04,Penang,FMCG Household,C,SUP-015,1.0,1.76,12,2.4,109.452,43.189,27964,16318,0,0.0,0,0.2,4387,3330,1573,14823,13408,combination,2.4,-2.4,42.393,0,0,2026-08-31
SKU-0168,WH-PEN-04,Penang,FMCG Household,C,SUP-017,1.85,3.59,11,2.7,4.008,3.171,946,1802,0,0.0,0,0.37,137,137,66,2085,1886,seasonal_index,14.0,-14.0,2.851,0,0,2026-08-31
SKU-0169,WH-PEN-04,Penang,Industrial Components,C,SUP-012,5.42,8.05,24,5.0,2.701,2.611,641,632,0,0.0,0,1.07,107,114,113,1007,911,combination,17.7,-17.7,2.625,0,0,2026-08-31
SKU-0170,WH-PEN-04,Penang,Apparel & Textiles,C,SUP-009,3.79,5.86,30,7.3,3.452,3.318,906,962,2,8.5,120,0.75,63,92,127,1359,1230,combination,40.5,40.5,3.797,0,0,2026-08-31
SKU-0171,WH-PEN-04,Penang,Industrial Components,C,SUP-027,3.64,5.74,40,9.2,0.74,0.973,188,72,0,0.0,0,0.72,21,23,41,642,581,combination,3.8,-3.8,0.978,1,0,2026-08-31
SKU-0172,WH-PEN-04,Penang,Medical Supplies,C,SUP-033,13.33,26.32,17,4.6,7.416,5.477,1753,132,0,0.0,0,2.64,184,239,178,1062,961,seasonal_index,10.8,-10.8,6.23,0,1,2026-08-31
SKU-0173,WH-PEN-04,Penang,Industrial Components,B,SUP-012,25.84,51.48,28,6.4,17.658,13.298,4436,719,2,3.0,136,5.12,554,598,678,1177,1064,combination,9.8,-9.8,13.82,0,0,2026-08-31
SKU-0174,WH-PEN-04,Penang,Apparel & Textiles,C,SUP-035,5.59,7.92,32,10.7,9.51,5.884,2560,1506,2,5.5,84,1.11,255,292,370,1855,1678,combination,10.1,-10.1,6.302,0,0,2026-08-31
SKU-0175,WH-PEN-04,Penang,Consumer Electronics,A,SUP-023,30.12,68.29,19,3.9,17.849,13.185,4640,1149,1,1.0,6,5.96,527,546,445,1097,992,combination,7.7,7.7,13.784,0,0,2026-08-31
SKU-0176,WH-PEN-04,Penang,Consumer Electronics,A,SUP-007,59.76,81.13,26,2.7,60.321,34.073,12747,1328,0,0.0,0,11.83,2595,2051,1991,1431,1294,combination,6.2,-6.2,25.47,0,1,2026-08-31
SKU-0177,WH-PEN-04,Penang,Medical Supplies,A,SUP-015,20.8,45.47,22,3.5,115.915,101.975,28462,4030,1,9.0,910,4.12,3417,2872,2996,3361,3040,seasonal_index,16.2,-16.2,115.378,0,0,2026-08-31
SKU-0178,WH-PEN-04,Penang,Apparel & Textiles,C,SUP-001,8.12,10.92,20,4.5,15.167,10.411,4174,1778,0,0.0,0,1.61,506,306,273,1945,1759,combination,19.3,19.3,9.332,0,0,2026-08-31
SKU-0179,WH-PEN-04,Penang,FMCG Household,B,SUP-002,1.55,2.26,10,2.4,205.184,113.014,48103,4431,0,0.0,0,0.31,5964,6754,2808,16302,14745,combination,15.5,-15.5,107.123,0,0,2026-08-31
SKU-0180,WH-PEN-04,Penang,FMCG Household,B,SUP-014,3.82,8.04,11,2.6,49.934,29.602,11818,1303,0,0.0,0,0.76,1553,1648,758,5136,4646,combination,6.1,-6.1,28.214,0,0,2026-08-31
SKU-0181,WH-PEN-04,Penang,FMCG Household,C,SUP-019,1.37,1.92,9,2.5,11.318,9.008,2458,2369,0,0.0,0,0.27,347,251,107,4102,3711,holt_winters,6.8,6.8,6.359,0,0,2026-08-31
SKU-0182,WH-PEN-04,Penang,FMCG Household,C,SUP-032,1.7,2.69,12,2.0,13.364,7.674,3042,1530,0,0.0,0,0.34,448,449,220,3973,3593,seasonal_index,15.9,15.9,7.103,0,0,2026-08-31
SKU-0183,WH-PEN-04,Penang,Medical Supplies,C,SUP-006,24.73,40.01,16,4.3,3.332,2.65,787,220,0,0.0,0,4.9,128,97,68,523,473,seasonal_index,12.3,-12.3,2.481,0,0,2026-08-31
SKU-0184,WH-PEN-04,Penang,Industrial Components,C,SUP-034,22.06,31.89,29,8.0,2.027,2.312,482,424,0,0.0,0,4.37,84,59,79,432,390,combination,21.4,-21.4,2.481,1,0,2026-08-31
SKU-0185,WH-PEN-04,Penang,FMCG Household,C,SUP-010,3.25,6.2,12,2.4,22.019,14.805,5489,1974,0,0.0,0,0.64,719,581,323,3717,3362,combination,9.9,9.9,15.809,0,0,2026-08-31
SKU-0186,WH-PEN-04,Penang,Automotive Parts,B,SUP-006,32.77,69.21,30,6.0,12.455,7.254,2963,741,2,1.5,28,6.49,430,334,402,878,794,snaive,15.4,-15.4,7.623,0,0,2026-08-31
SKU-0187,WH-PEN-04,Penang,Industrial Components,A,SUP-028,26.52,57.01,37,5.4,41.03,26.958,7867,988,4,15.5,2728,5.25,944,1235,1814,1771,1602,ma28,14.8,14.8,28.97,0,1,2026-08-31
SKU-0188,WH-PEN-04,Penang,Consumer Electronics,C,SUP-031,23.47,35.68,18,3.7,6.94,7.447,1857,497,1,11.0,113,4.65,208,134,150,774,700,seasonal_index,18.3,-18.3,9.963,0,0,2026-08-31
SKU-0189,WH-PEN-04,Penang,FMCG Household,C,SUP-025,1.39,2.36,10,3.0,81.03,55.105,20389,11132,0,0.0,0,0.28,2982,2411,1083,10779,9750,holt_winters,7.7,-7.7,53.695,0,0,2026-08-31
SKU-0190,WH-PEN-04,Penang,Industrial Components,C,SUP-005,14.61,21.16,24,7.9,3.175,2.719,792,616,0,0.0,0,2.89,115,79,85,664,601,seasonal_index,5.9,-5.9,2.745,0,0,2026-08-31
SKU-0191,WH-PEN-04,Penang,Apparel & Textiles,C,SUP-005,3.19,4.61,30,7.5,16.474,11.721,4642,2710,1,7.0,96,0.63,527,357,471,3240,2931,seasonal_index,12.0,12.0,12.663,0,0,2026-08-31
SKU-0192,WH-PEN-04,Penang,Industrial Components,B,SUP-016,34.48,47.76,36,6.3,8.589,8.015,1802,556,4,2.8,134,6.83,313,193,294,711,643,combination,29.0,29.0,6.246,0,0,2026-08-31
SKU-0193,WH-PEN-04,Penang,Consumer Electronics,C,SUP-019,22.58,51.13,28,7.6,1.153,1.152,237,119,3,3.0,18,4.47,39,34,41,322,291,combination,0.5,0.5,1.07,1,0,2026-08-31
SKU-0194,WH-PEN-04,Penang,FMCG Household,B,SUP-040,2.58,5.6,13,3.7,108.619,53.054,25843,6150,0,0.0,0,0.51,4184,3096,1582,9247,8364,combination,5.1,5.1,40.537,0,0,2026-08-31
SKU-0195,WH-PEN-04,Penang,Consumer Electronics,A,SUP-012,50.56,101.09,26,4.8,12.997,8.469,2994,491,2,5.5,119,10.01,423,480,494,722,653,combination,1.7,1.7,9.273,0,1,2026-08-31
SKU-0196,WH-PEN-04,Penang,Consumer Electronics,B,SUP-008,50.11,84.41,27,8.3,5.496,3.841,1334,332,2,4.0,59,9.92,155,142,155,472,427,seasonal_index,34.6,34.6,3.171,0,0,2026-08-31
SKU-0197,WH-PEN-04,Penang,Automotive Parts,C,SUP-038,25.6,42.43,36,4.3,1.063,1.202,238,93,3,2.3,11,5.07,35,22,37,290,262,croston_sba,6.4,6.4,1.079,1,0,2026-08-31
SKU-0198,WH-PEN-04,Penang,FMCG Household,C,SUP-007,2.26,3.84,12,1.2,10.066,6.946,2233,988,0,0.0,0,0.45,166,281,141,2997,2711,combination,17.4,17.4,5.054,0,0,2026-08-31
SKU-0199,WH-PEN-04,Penang,Consumer Electronics,A,SUP-002,61.71,105.16,26,3.4,24.756,18.032,5402,420,1,2.0,67,12.22,820,647,674,902,816,ma28,17.9,-17.9,13.471,0,1,2026-08-31
SKU-0200,WH-PEN-04,Penang,Industrial Components,C,SUP-017,27.29,43.77,38,5.3,8.181,7.077,1569,478,5,9.6,438,5.4,135,281,417,780,705,seasonal_index,7.6,7.6,5.992,0,0,2026-08-31
SKU-0201,WH-PEN-04,Penang,FMCG Household,C,SUP-017,3.51,4.79,9,2.9,28.948,16.556,6710,4355,0,0.0,0,0.69,557,721,282,4104,3712,combination,6.9,6.9,13.288,0,0,2026-08-31
